DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Totalroct,Totalroct
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,537
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,397
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,414
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,455
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,447
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,375
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-6.506024096%,388
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-23.419203747%,327
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2017,-3.102625298%,406
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2017,2.005012531%,407
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2017,-13.419913420%,400
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2017,7.589285714%,482
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2017,-1.862197393%,527
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2017,6.801007557%,424
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2017,-7.004830918%,385
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2017,7.032967033%,487
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2017,-14.541387025%,382
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2018,20.266666667%,451
CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2018,-3.608247423%,374
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,1252
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,1373
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,1290
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,1279
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,1394
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,1317
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,1425
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,1301
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,1343
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,1146
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,988
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,843
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-31.629392971%,856
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-35.105608157%,891
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2017,-10%,1161
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2017,3.127443315%,1319
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2017,-1.434720230%,1374
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2017,1.063022020%,1331
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2017,-0.561403509%,1417
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2017,-3.535741737%,1255
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2017,-2.010424423%,1316
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2017,12.478184991%,1289
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2017,19.028340081%,1176
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2018,50.652431791%,1270
CT018 MERIDEN HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2018,33.060747664%,1139
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,1151
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,1336
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,1075
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,1145
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,1184
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,1217
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,1420
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,1167
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,1305
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,821
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,844
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,747
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-11.120764553%,1023
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-14.221556886%,1146
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2017,14.511627907%,1231
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2017,17.991266376%,1351
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2017,20.185810811%,1423
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2017,1.068200493%,1230
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2017,9.154929577%,1550
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2017,9.854327335%,1282
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2017,-16.168582375%,1094
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2017,37.149817296%,1126
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2017,28.554502370%,1085
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2018,43.908969210%,1075
CT020 LIA HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2018,-6.549364614%,956
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,673
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,715
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,596
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,598
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,712
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,628
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,743
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,589
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,578
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,581
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,667
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,702
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-3.714710253%,648
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-1.678321678%,703
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2017,15.436241611%,688
CT021 DEVINOS WATERTOWN HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2017,21.404682274%,726
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,1142
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,1368
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,1299
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,1232
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,1348
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,1200
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,1523
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,1281
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,1370
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,1296
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,1335
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,1220
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-1.050788091%,1130
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-9.210526316%,1242
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2017,-4.234026174%,1244
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2017,2.759740260%,1266
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2017,-0.519287834%,1341
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2017,-2.25%,1173
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2017,-13.854235062%,1312
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2017,3.434816550%,1325
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2017,-8.832116788%,1249
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2017,-8.101851852%,1191
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2017,-9.887640449%,1203
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2018,-2.377049180%,1191
CT022 DANBURY HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2018,-4.159292035%,1083
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,551
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,617
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,627
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,597
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,648
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,641
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,653
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,604
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,637
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,478
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,434
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,393
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-24.137931034%,418
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-13.938411669%,531
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2017,-12.599681021%,548
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2017,-7.202680067%,554
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2017,-23.765432099%,494
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2017,-36.661466459%,406
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2017,-4.594180704%,623
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2017,-8.774834437%,551
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2017,-22.762951334%,492
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2017,-3.765690377%,460
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2017,20.046082949%,521
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2018,29.262086514%,508
CT028 LIA HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2018,10.526315789%,462
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,1080
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,1073
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,788
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,874
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,1105
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,1100
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,1049
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,960
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,1018
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,902
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,1008
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,903
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-23.888888889%,822
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-13.886300093%,924
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,April,NL,EA,2017,28.426395939%,1012
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,May,NL,EA,2017,15.903890160%,1013
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,June,NL,EA,2017,-13.846153846%,952
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,July,NL,EA,2017,-9.272727273%,998
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,August,NL,EA,2017,-6.291706387%,983
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,September,NL,EA,2017,3.541666667%,994
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,October,NL,EA,2017,-10.216110020%,914
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,November,NL,EA,2017,6.651884701%,962
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,December,NL,EA,2017,-0.992063492%,998
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,January,NL,EA,2018,15.393133998%,1042
CT029 KEY HYUNDAI OF MANCHESTER,Non-Prog,EA4,Totalroct,February,NL,EA,2018,9.610705596%,901
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,1308
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,1558
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,1272
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,1333
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,1442
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,1472
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,1617
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,1435
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,1308
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,1245
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,1263
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,1122
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-23.088685015%,1006
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-22.978177150%,1200
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,April,NL,EA,2017,3.694968553%,1319
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,May,NL,EA,2017,2.700675169%,1369
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,June,NL,EA,2017,-11.927877947%,1270
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,July,NL,EA,2017,-22.961956522%,1134
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,August,NL,EA,2017,-16.883116883%,1344
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,September,NL,EA,2017,-11.149825784%,1275
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,October,NL,EA,2017,-7.339449541%,1212
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,November,NL,EA,2017,-6.907630522%,1159
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,December,NL,EA,2017,-2.137767221%,1236
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,January,NL,EA,2018,17.112299465%,1314
CT033 KEY HYUNDAI OF MILFORD,Non-Prog,EA4,Totalroct,February,NL,EA,2018,18.190854871%,1189
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,481
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,480
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,447
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,475
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,545
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,505
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,629
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,503
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,474
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,447
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,560
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,509
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-3.118503119%,466
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,March,NL,EA,2017,9.375%,525
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,April,NL,EA,2017,20.357941834%,538
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,May,NL,EA,2017,21.894736842%,579
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,June,NL,EA,2017,15.412844037%,629
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,July,NL,EA,2017,23.366336634%,623
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,August,NL,EA,2017,2.543720191%,645
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,September,NL,EA,2017,18.091451292%,594
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,October,NL,EA,2017,37.130801688%,650
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,November,NL,EA,2017,37.136465324%,613
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,December,NL,EA,2017,5.357142857%,590
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,January,NL,EA,2018,24.165029470%,632
CT034 STAMFORD HYUNDAI LLC,Non-Prog,EA4,Totalroct,February,NL,EA,2018,25.107296137%,583
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,475
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,567
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,430
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,453
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,477
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,421
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,560
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,439
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,437
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,479
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,511
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,491
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,February,NL,EA,2017,-17.052631579%,394
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,March,NL,EA,2017,-23.456790123%,434
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,April,NL,EA,2017,9.069767442%,469
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,May,NL,EA,2017,2.649006623%,465
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,June,NL,EA,2017,13.626834382%,542
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,July,NL,EA,2017,11.401425178%,469
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,August,NL,EA,2017,-5.178571429%,531
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,September,NL,EA,2017,17.084282460%,514
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,October,NL,EA,2017,22.425629291%,535
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,November,NL,EA,2017,-5.219206681%,454
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,December,NL,EA,2017,2.544031311%,524
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,January,NL,EA,2018,9.979633401%,540
CT037 BALISE HYUNDAI OF FAIRFIELD,Non-Prog,EA4,Totalroct,February,NL,EA,2018,32.487309645%,522
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2017,,192
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2017,,714
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2017,,657
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2017,,632
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2017,,667
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2017,,626
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2018,,626
CT039 SHAKER'S FAMILY HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2018,,607
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,February,NL,EA,2016,,1056
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,March,NL,EA,2016,,1069
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,April,NL,EA,2016,,980
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,May,NL,EA,2016,,975
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,June,NL,EA,2016,,1084
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,July,NL,EA,2016,,1094
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,August,NL,EA,2016,,1148
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,September,NL,EA,2016,,1029
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,October,NL,EA,2016,,1060
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,November,NL,EA,2016,,976
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,December,NL,EA,2016,,1014
MA053 BALISE HYUNDAI,Non-Prog,EA4,Totalroct,January,NL,EA,2017,,1060
