DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,Dlr Ret %,Brnd Den Ct,Brnd Num Ct
KS014 G&G HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.421307506,,174
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.273029967,,1230
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.268838652,,1213
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.266359245,,1213
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.267424077,,1224
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.263272886,,1205
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.264357738,,1206
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.267029380,,1227
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.271556429,,1244
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.271171757,,1252
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.272786177,,1263
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.267626827,,1245
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.272570194,,1262
OK015 AUTOMAX HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.272943209,,1264
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.253346915,,1741
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.245098039,,1675
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.241135795,,1639
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.239046200,,1604
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.229658595,,1527
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.230514096,,1529
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.235650462,,1556
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.236726000,,1556
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.229006483,,1519
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.230179028,,1530
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.234045756,,1555
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.240420736,,1600
OK018 EDMOND HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.236161252,,1570
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.336858805,,637
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.335436383,,638
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.330886209,,631
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.337519623,,645
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.337758895,,636
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.333685322,,632
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.333680918,,640
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.333506494,,642
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.326109391,,632
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.325664622,,637
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.329035585,,638
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.338851526,,655
OK019 BILLINGSLEY HYUNDAI OF LAWTON,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.337448560,,656
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.388363127,,1108
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.377583187,,1078
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.380819041,,1088
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.377220481,,1083
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.371287129,,1050
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.368234878,,1041
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.367673179,,1035
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.361130742,,1022
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.359985911,,1022
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.354532677,,1009
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.356992270,,1016
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.365418271,,1044
OK024 AUTOMAX HYUNDAI OF NORMAN,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.370111732,,1060
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.302743614,,320
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.295346629,,311
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.284210526,,297
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.291079812,,310
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.297504798,,310
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.296829971,,309
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.302013423,,315
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.295801527,,310
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.291825095,,307
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.291666667,,308
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.294507576,,311
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.310377358,,329
OK025 BARRY SANDERS SUPER CENTER,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.293896714,,313
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.535759898,,839
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.526785714,,826
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.519035533,,818
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.530112923,,845
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.542911634,,854
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.537579618,,844
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.544936709,,861
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.565989848,,892
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.555626192,,874
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.553447185,,875
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.557397959,,874
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.563728599,,889
OK026 JAMES HODGE HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.561868687,,890
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.317773788,,1593
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.319042871,,1600
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.318573432,,1590
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.320113314,,1582
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.318670180,,1572
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.314112903,,1558
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.320484359,,1588
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.320032245,,1588
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.318190915,,1590
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.315873651,,1580
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.307862014,,1535
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.302739452,,1514
OK028 REGIONAL HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.298907646,,1505
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.247209821,,1329
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.245328849,,1313
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.246962049,,1321
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.250995261,,1324
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.252565564,,1329
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.256169887,,1339
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.253453569,,1321
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.256081210,,1337
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.256,,1344
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.258729250,,1356
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.257365520,,1354
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.254961255,,1349
OK030 BOB HOWARD HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.250517988,,1330
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.371273713,,1644
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.376930064,,1660
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.367039489,,1608
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.373848987,,1624
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.366022099,,1590
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.367837338,,1592
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.365685373,,1590
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.373549884,,1610
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.373327180,,1618
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.378484220,,1643
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.376027397,,1647
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.381473876,,1672
OK031 TULSA HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.383036936,,1680
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2017,NL,SC,0.363385465,,395
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,March 2017,NL,SC,0.366145354,,398
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,April 2017,NL,SC,0.355191257,,390
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,May 2017,NL,SC,0.366636114,,400
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,June 2017,NL,SC,0.348304308,,380
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,July 2017,NL,SC,0.348141432,,384
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,August 2017,NL,SC,0.359249330,,402
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,September 2017,NL,SC,0.357980162,,397
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,October 2017,NL,SC,0.368561279,,415
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,November 2017,NL,SC,0.367491166,,416
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,December 2017,NL,SC,0.362357080,,412
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,January 2018,NL,SC,0.370175439,,422
OK032 PATRIOT HYUNDAI,Non-Prog,SC6,Brnd Num Ct,February 2018,NL,SC,0.369337979,,424
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.289674952,,909
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.290158730,,914
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.286978508,,908
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.294855305,,917
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,June 2017,NL,SC,0.283685705,,899
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,July 2017,NL,SC,0.282567653,,898
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,August 2017,NL,SC,0.281191223,,897
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,September 2017,NL,SC,0.284380834,,914
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,October 2017,NL,SC,0.279950724,,909
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,November 2017,NL,SC,0.275046097,,895
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,December 2017,NL,SC,0.278718817,,905
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,January 2018,NL,SC,0.270953977,,889
NM002 BORMAN HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2018,NL,SC,0.278266141,,918
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.327493261,,243
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.322930801,,238
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.323328786,,237
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.318820225,,227
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,June 2017,NL,SC,0.299589603,,219
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,July 2017,NL,SC,0.301500682,,221
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,August 2017,NL,SC,0.310533516,,227
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,September 2017,NL,SC,0.313535912,,227
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,October 2017,NL,SC,0.307270233,,224
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,November 2017,NL,SC,0.319944598,,231
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,December 2017,NL,SC,0.304469274,,218
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,January 2018,NL,SC,0.316735823,,229
NM006 HORACE HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2018,NL,SC,0.323611111,,233
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.462277653,,2261
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.464300369,,2263
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.457798924,,2213
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.471367521,,2206
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,June 2017,NL,SC,0.457877001,,2174
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,July 2017,NL,SC,0.449308756,,2145
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,August 2017,NL,SC,0.447944920,,2147
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,September 2017,NL,SC,0.446963394,,2149
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,October 2017,NL,SC,0.450041459,,2171
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,November 2017,NL,SC,0.441792903,,2129
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,December 2017,NL,SC,0.440569542,,2135
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,January 2018,NL,SC,0.440740741,,2142
NM011 LARRY H. MILLER SOUTHWEST HYUN,Non-Prog,SC7,Brnd Num Ct,February 2018,NL,SC,0.436973062,,2125
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.446582199,,2855
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.447405330,,2871
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.444669576,,2853
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.455597843,,2873
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,June 2017,NL,SC,0.444426977,,2827
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,July 2017,NL,SC,0.440168935,,2814
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,August 2017,NL,SC,0.438424412,,2816
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,September 2017,NL,SC,0.444149766,,2847
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,October 2017,NL,SC,0.441008195,,2852
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,November 2017,NL,SC,0.436706902,,2822
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,December 2017,NL,SC,0.432994455,,2811
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,January 2018,NL,SC,0.427255985,,2784
NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,Brnd Num Ct,February 2018,NL,SC,0.426484018,,2802
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.371451744,,458
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.392188771,,482
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.398708636,,494
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.417609047,,517
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,June 2017,NL,SC,0.420161290,,521
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,July 2017,NL,SC,0.412189254,,514
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,August 2017,NL,SC,0.419762846,,531
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,September 2017,NL,SC,0.421468035,,534
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,October 2017,NL,SC,0.426540284,,540
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,November 2017,NL,SC,0.407292475,,525
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,December 2017,NL,SC,0.407232704,,518
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,January 2018,NL,SC,0.391135303,,503
NM014 ROSWELL HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2018,NL,SC,0.378105590,,487
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.239187996,,271
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.239187996,,271
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.251327434,,284
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.260176991,,294
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,June 2017,NL,SC,0.260717410,,298
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,July 2017,NL,SC,0.250217960,,287
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,August 2017,NL,SC,0.249134948,,288
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,September 2017,NL,SC,0.261511729,,301
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,October 2017,NL,SC,0.252385082,,291
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,November 2017,NL,SC,0.258843831,,300
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,December 2017,NL,SC,0.251308901,,288
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,January 2018,NL,SC,0.247841105,,287
NM020 HAMILTON HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2018,NL,SC,0.239242685,,278
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.177865613,,135
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.173001311,,132
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.177314211,,136
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.175853018,,134
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,June 2017,NL,SC,0.181347150,,140
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,July 2017,NL,SC,0.171355499,,134
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,August 2017,NL,SC,0.157232704,,125
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,September 2017,NL,SC,0.166243655,,131
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,October 2017,NL,SC,0.161006289,,128
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,November 2017,NL,SC,0.1625,,130
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,December 2017,NL,SC,0.160891089,,130
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,January 2018,NL,SC,0.150485437,,124
NM022 VISION HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2018,NL,SC,0.156363636,,129
NM023 FIESTA HYUNDAI,Non-Prog,SC7,Brnd Num Ct,February 2017,NL,SC,0.344251766,,536
NM023 FIESTA HYUNDAI,Non-Prog,SC7,Brnd Num Ct,March 2017,NL,SC,0.351386202,,545
NM023 FIESTA HYUNDAI,Non-Prog,SC7,Brnd Num Ct,April 2017,NL,SC,0.351598174,,539
NM023 FIESTA HYUNDAI,Non-Prog,SC7,Brnd Num Ct,May 2017,NL,SC,0.348425197,,531
