CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. TIMELINESS_RATING_SCORE,Count of TIMELINESS_RATING_SCORE
Non-Prog,FL088 O'BRIEN HYUNDAI OF FORT MYERS,Non-Prog,SOB,February 2018,NL,SO,3.833333333,42
Non-Prog,FL110 DORAL HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,2.848484848,33
Non-Prog,FL110 DORAL HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,2.897435897,39
Non-Prog,FL114 RICK CASE HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,3.142857143,56
Non-Prog,FL114 RICK CASE HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,3.054054054,37
Non-Prog,FL122 COCONUT CREEK HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,3.089285714,56
Non-Prog,FL122 COCONUT CREEK HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,2.775510204,49
Non-Prog,FL130 TAMIAMI HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,3.545454545,44
Non-Prog,FL130 TAMIAMI HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,3.795454545,44
Non-Prog,FL131 KENDALL HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,2.5,12
Non-Prog,FL131 KENDALL HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,3,17
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,3.333333333,6
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,3.333333333,12
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,January 2018,NL,SO,3.285714286,21
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,February 2018,NL,SO,3.214285714,28
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,3.4,35
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,3.266666667,30
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,2.239130435,46
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,2.333333333,30
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.083333333,12
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.230769231,13
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,2.8,5
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,2.857142857,7
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,2.789473684,38
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,2.909090909,55
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,3.388888889,18
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,3.476190476,21
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,3.15,40
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,3.068181818,44
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,2.736842105,19
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,3.25,16
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,2.823529412,34
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,3.628571429,35
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,3.066666667,30
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,3.15625,32
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,January 2018,NL,SO,3.6,10
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,February 2018,NL,SO,3.6875,16
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,3.533333333,15
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,3.391304348,23
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,3.139534884,43
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,3.341463415,41
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,January 2018,NL,SO,3.769230769,13
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,February 2018,NL,SO,3.928571429,14
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,January 2018,NL,SO,3.176470588,34
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,February 2018,NL,SO,3.037037037,27
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,January 2018,NL,SO,3.172413793,29
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,February 2018,NL,SO,3.358974359,39
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,January 2018,NL,SO,3.35,20
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,February 2018,NL,SO,3.4,15
Non-Prog,FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,2.913043478,23
Non-Prog,FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,2.764705882,17
Non-Prog,FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,2.677419355,31
Non-Prog,FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,3.322580645,31
Non-Prog,FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,3.5,12
Non-Prog,FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,3.458333333,24
Non-Prog,FL140 KEY HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,3.227272727,44
Non-Prog,FL140 KEY HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,3.048780488,41
Non-Prog,FL107 BAY HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,3.5,6
Non-Prog,FL107 BAY HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,3.5,2
Non-Prog,FL128 WERNER HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,3.285714286,14
Non-Prog,FL128 WERNER HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,3.272727273,22
Non-Prog,GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,3.25,4
Non-Prog,GA055 ALL PRO HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.5,2
Non-Prog,GA055 ALL PRO HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,3.666666667,3
Non-Prog,GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,January 2018,NL,SO,3,3
Non-Prog,GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,February 2018,NL,SO,3.833333333,6
Non-Prog,GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,January 2018,NL,SO,4,3
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,January 2018,NL,SO,2.666666667,6
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,February 2018,NL,SO,3,7
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.6,5
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,3.2,5
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,January 2018,NL,SO,1.5,2
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,February 2018,NL,SO,3,5
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,January 2018,NL,SO,2.7,10
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,February 2018,NL,SO,2.25,4
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,January 2018,NL,SO,3.166666667,12
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,February 2018,NL,SO,3.083333333,12
Non-Prog,GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,January 2018,NL,SO,3.714285714,21
Non-Prog,GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,February 2018,NL,SO,3.666666667,18
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,3.25,20
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,3.521739130,23
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,3.444444444,9
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.428571429,7
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,3,4
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4,3
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,3.75,4
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.666666667,3
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,January 2018,NL,WE,3.142857143,7
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,February 2018,NL,WE,5,2
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,January 2018,NL,WE,4,3
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4,2
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4,5
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,5,1
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4,1
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,5,2
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,3,1
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,January 2018,NL,WE,3.666666667,3
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,February 2018,NL,WE,1,1
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,2.666666667,3
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4,2
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,January 2018,NL,WE,4,7
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,February 2018,NL,WE,3.571428571,7
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,2.5,2
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,January 2018,NL,WE,3.5,8
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,February 2018,NL,WE,3.833333333,12
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,January 2018,NL,WE,3.263157895,19
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,February 2018,NL,WE,3.458333333,24
Non-Prog,AZ018 JIM CLICK HYUNDAI EASTSIDE,Non-Prog,WE2,January 2018,NL,WE,3.370370370,27
Non-Prog,AZ018 JIM CLICK HYUNDAI EASTSIDE,Non-Prog,WE2,February 2018,NL,WE,3.333333333,15
Non-Prog,AZ019 LARRY H. MILLER HYUNDAI PEORIA,Non-Prog,WE2,January 2018,NL,WE,3.736842105,19
Non-Prog,AZ019 LARRY H. MILLER HYUNDAI PEORIA,Non-Prog,WE2,February 2018,NL,WE,3.409090909,22
Non-Prog,AZ022 LAWLEY HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,3,2
Non-Prog,AZ022 LAWLEY HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.25,4
Non-Prog,AZ028 HORNE HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,3,12
Non-Prog,AZ028 HORNE HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,3.333333333,21
Non-Prog,AZ031 JIM CLICK HYUNDAI OF GREEN VAL,Non-Prog,WE2,January 2018,NL,WE,4.333333333,3
Non-Prog,AZ031 JIM CLICK HYUNDAI OF GREEN VAL,Non-Prog,WE2,February 2018,NL,WE,4.666666667,3
Non-Prog,AZ032 CHAPMAN HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,3.5,20
Non-Prog,AZ032 CHAPMAN HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,3.3,20
Non-Prog,AZ035 SAN TAN HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,3.411764706,34
Non-Prog,AZ035 SAN TAN HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,3.868421053,38
Non-Prog,AZ036 CHAPMAN SCOTTSDALE HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.285714286,7
Non-Prog,AZ036 CHAPMAN SCOTTSDALE HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,3.090909091,11
Non-Prog,AZ042 EARNHARDT HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,3.421052632,19
Non-Prog,AZ042 EARNHARDT HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,3.809523810,21
Non-Prog,AZ043 EARNHARDT HYUNDAI NORTH SCOTTS,Non-Prog,WE2,January 2018,NL,WE,3.4375,16
Non-Prog,AZ043 EARNHARDT HYUNDAI NORTH SCOTTS,Non-Prog,WE2,February 2018,NL,WE,3.4,15
Non-Prog,AZ046 AUTONATION HYUNDAI TEMPE,Non-Prog,WE2,January 2018,NL,WE,3.666666667,21
Non-Prog,AZ046 AUTONATION HYUNDAI TEMPE,Non-Prog,WE2,February 2018,NL,WE,3.0625,16
Non-Prog,AZ047 CAMELBACK HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,3.1,10
Non-Prog,AZ047 CAMELBACK HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,3.647058824,17
Non-Prog,AZ050 RODEO HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,3.777777778,9
Non-Prog,AZ050 RODEO HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,2.818181818,11
Non-Prog,"CO012 SPRADLEY HYUNDAI, INC.",Non-Prog,WE3,January 2018,NL,WE,3,1
Non-Prog,"CO012 SPRADLEY HYUNDAI, INC.",Non-Prog,WE3,February 2018,NL,WE,2.333333333,6
Non-Prog,CO018 SHORTLINE HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,3.363636364,22
Non-Prog,CO018 SHORTLINE HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,2.5,18
Non-Prog,CO025 PHIL LONG HYUN OF CHAPEL HILLS,Non-Prog,WE3,January 2018,NL,WE,2.909090909,11
Non-Prog,CO025 PHIL LONG HYUN OF CHAPEL HILLS,Non-Prog,WE3,February 2018,NL,WE,3.545454545,11
Non-Prog,CO027 AUTONATION HYUNDAI 104,Non-Prog,WE3,January 2018,NL,WE,3.235294118,17
Non-Prog,CO027 AUTONATION HYUNDAI 104,Non-Prog,WE3,February 2018,NL,WE,3.3,10
Non-Prog,CO030 MCDONALD AUTO GROUP HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,3.4,20
Non-Prog,CO030 MCDONALD AUTO GROUP HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,3.588235294,17
Non-Prog,CO032 PLANET HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,3,17
Non-Prog,CO032 PLANET HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,4.166666667,12
Non-Prog,CO034 ARAPAHOE HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,3.862068966,29
Non-Prog,CO034 ARAPAHOE HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,3.681818182,44
Non-Prog,CO038 PHIL LONG HYUNDAI OF MOTOR CIT,Non-Prog,WE3,January 2018,NL,WE,3,3
Non-Prog,CO038 PHIL LONG HYUNDAI OF MOTOR CIT,Non-Prog,WE3,February 2018,NL,WE,4,10
Non-Prog,CO040 HYUNDAI OF GREELEY,Non-Prog,WE3,January 2018,NL,WE,3.2,10
Non-Prog,CO040 HYUNDAI OF GREELEY,Non-Prog,WE3,February 2018,NL,WE,3.833333333,6
Non-Prog,CO045 STEVINSON HYUNDAI OF LONGMONT,Non-Prog,WE3,January 2018,NL,WE,4,4
Non-Prog,CO045 STEVINSON HYUNDAI OF LONGMONT,Non-Prog,WE3,February 2018,NL,WE,3,4
Non-Prog,CO046 GRAND WEST HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,1.5,2
Non-Prog,CO047 BOULDER HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,3.714285714,7
Non-Prog,CO047 BOULDER HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,3.545454545,11
Non-Prog,CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,3.285714286,7
Non-Prog,CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,4,6
Non-Prog,WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,January 2018,NL,WE,3,3
Non-Prog,WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,February 2018,NL,WE,4,2
Non-Prog,AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,January 2018,NL,WE,4,4
Non-Prog,AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,February 2018,NL,WE,3,5
Non-Prog,AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,January 2018,NL,WE,4.333333333,3
Non-Prog,AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,February 2018,NL,WE,3,6
Non-Prog,AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,January 2018,NL,WE,4,1
Non-Prog,AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,January 2018,NL,WE,3,5
Non-Prog,AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,February 2018,NL,WE,3.444444444,9
Non-Prog,NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,January 2018,NL,WE,3.629629630,27
Non-Prog,NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,February 2018,NL,WE,3.466666667,30
Non-Prog,NV025 ABC HYUNDAI,Non-Prog,WE4,January 2018,NL,WE,3.46875,32
Non-Prog,NV025 ABC HYUNDAI,Non-Prog,WE4,February 2018,NL,WE,3.333333333,12
Non-Prog,NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,January 2018,NL,WE,3,28
Non-Prog,NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,February 2018,NL,WE,2.810810811,37
Non-Prog,NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,January 2018,NL,WE,3.52,25
Non-Prog,NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,February 2018,NL,WE,3.3,40
Non-Prog,UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,January 2018,NL,WE,4.166666667,12
Non-Prog,UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,February 2018,NL,WE,4.333333333,15
Non-Prog,UT007 WESTLAND HYUNDAI,Non-Prog,WE4,January 2018,NL,WE,3.8,5
Non-Prog,UT007 WESTLAND HYUNDAI,Non-Prog,WE4,February 2018,NL,WE,3.666666667,3
Non-Prog,UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,January 2018,NL,WE,3.428571429,7
Non-Prog,UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,February 2018,NL,WE,4,5
Non-Prog,UT013 MURDOCK HYUNDAI,Non-Prog,WE4,January 2018,NL,WE,3.296296296,27
Non-Prog,UT013 MURDOCK HYUNDAI,Non-Prog,WE4,February 2018,NL,WE,3.064516129,31
Non-Prog,UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,January 2018,NL,WE,3.571428571,7
Non-Prog,UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,February 2018,NL,WE,3.333333333,12
Non-Prog,"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,January 2018,NL,WE,3.485714286,35
Non-Prog,"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,February 2018,NL,WE,3.384615385,39
Non-Prog,UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,January 2018,NL,WE,3.176470588,17
Non-Prog,UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,February 2018,NL,WE,3.125,16
Non-Prog,AK003 LITHIA HYUNDAI OF ANCHORAGE,Non-Prog,WE5,January 2018,NL,WE,4.166666667,6
Non-Prog,AK003 LITHIA HYUNDAI OF ANCHORAGE,Non-Prog,WE5,February 2018,NL,WE,3.625,8
Non-Prog,OR015 WITHNELL HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,4.090909091,11
Non-Prog,OR015 WITHNELL HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,3.722222222,18
Non-Prog,OR017 BUTLER HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,4.166666667,6
Non-Prog,OR017 BUTLER HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,3.833333333,6
Non-Prog,OR025 BEAVERTON HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,3.615384615,13
Non-Prog,OR025 BEAVERTON HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,4.05,20
Non-Prog,OR030 SHEPPARD HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,3.214285714,14
Non-Prog,OR030 SHEPPARD HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,3.333333333,6
Non-Prog,OR033 DICK HANNAH'S HYUNDAI OF PORTL,Non-Prog,WE5,January 2018,NL,WE,3.888888889,9
Non-Prog,OR033 DICK HANNAH'S HYUNDAI OF PORTL,Non-Prog,WE5,February 2018,NL,WE,3.545454545,11
Non-Prog,OR035 DICK'S HILLSBORO HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,3.25,4
Non-Prog,OR035 DICK'S HILLSBORO HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,4.2,10
Non-Prog,OR036 TEAM HYUNDAI OF BEND,Non-Prog,WE5,January 2018,NL,WE,3.4,5
Non-Prog,OR036 TEAM HYUNDAI OF BEND,Non-Prog,WE5,February 2018,NL,WE,3,5
Non-Prog,OR038 RON TONKIN HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,4.5,4
Non-Prog,OR038 RON TONKIN HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,3.25,4
Non-Prog,OR039 TONKIN GLADSTONE HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,4.125,8
Non-Prog,OR039 TONKIN GLADSTONE HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,3,7
Non-Prog,WA007 VANCOUVER HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,3.875,16
Non-Prog,WA007 VANCOUVER HYUNDAI,Non-Prog,WE5,February 2018,NL,WE,4.333333333,3
Non-Prog,WA034 COLUMBIA HYUNDAI,Non-Prog,WE5,January 2018,NL,WE,3,1
Non-Prog,WA019 ROBERT LARSON'S HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,2.333333333,6
Non-Prog,WA019 ROBERT LARSON'S HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.333333333,6
Non-Prog,WA020 DOUG'S HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,3.611111111,18
Non-Prog,WA020 DOUG'S HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.363636364,11
Non-Prog,WA025 KORUM HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,3.555555556,9
Non-Prog,WA025 KORUM HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.75,8
Non-Prog,WA033 TITUS-WILL HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,3.266666667,15
Non-Prog,WA033 TITUS-WILL HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.473684211,19
Non-Prog,WA041 RUDDELL HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,3,1
Non-Prog,WA041 RUDDELL HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3,1
Non-Prog,WA044 HYUNDAI OF KIRKLAND,Non-Prog,WE6,January 2018,NL,WE,3.625,16
Non-Prog,WA044 HYUNDAI OF KIRKLAND,Non-Prog,WE6,February 2018,NL,WE,3.76,25
Non-Prog,WA045 RAIRDONS HYUNDAI OF BELLINGHAM,Non-Prog,WE6,January 2018,NL,WE,4.333333333,6
Non-Prog,WA045 RAIRDONS HYUNDAI OF BELLINGHAM,Non-Prog,WE6,February 2018,NL,WE,4.166666667,6
Non-Prog,WA048 JACK CARROLL'S SKAGIT HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,3.875,8
Non-Prog,WA048 JACK CARROLL'S SKAGIT HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.7,10
Non-Prog,WA050 CAR PROS RENTON HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,3.391304348,23
Non-Prog,WA050 CAR PROS RENTON HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.75,28
Non-Prog,WA051 AUBURN HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,3.666666667,12
Non-Prog,WA051 AUBURN HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.5,8
Non-Prog,WA052 HASELWOOD HYUNDAI,Non-Prog,WE6,January 2018,NL,WE,2.888888889,9
Non-Prog,WA052 HASELWOOD HYUNDAI,Non-Prog,WE6,February 2018,NL,WE,3.166666667,12
Non-Prog,WA053 HYUNDAI OF SEATTLE,Non-Prog,WE6,January 2018,NL,WE,4,3
Non-Prog,WA053 HYUNDAI OF SEATTLE,Non-Prog,WE6,February 2018,NL,WE,3.75,8
Non-Prog,WA054 LEE JOHNSON HYUNDAI OF EVERETT,Non-Prog,WE6,January 2018,NL,WE,3.545454545,22
Non-Prog,WA054 LEE JOHNSON HYUNDAI OF EVERETT,Non-Prog,WE6,February 2018,NL,WE,3.941176471,17
Non-Prog,AZ048 HYUNDAI OF YUMA,Non-Prog,WE7,January 2018,NL,WE,3.2,5
Non-Prog,AZ048 HYUNDAI OF YUMA,Non-Prog,WE7,February 2018,NL,WE,3.5,6
Non-Prog,CA020 FRANK HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,3.52,25
