CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. TIMELY_SCORE,Count of TIMELY_SCORE
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,April 2017,NL,SC,0.875,24
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,May 2017,NL,SC,0.913043478,46
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,June 2017,NL,SC,0.923076923,52
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,July 2017,NL,SC,0.911111111,45
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,August 2017,NL,SC,0.923076923,65
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,September 2017,NL,SC,0.897959184,49
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,October 2017,NL,SC,0.777777778,9
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,November 2017,NL,SC,1,54
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,December 2017,NL,SC,0.9375,32
Non-Prog,TX172 ROGER BEASLEY HYUNDAI NEW BRAU,Non-Prog,SCC,January 2018,NL,SC,0.916666667,12
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,February 2017,NL,SC,0.8,15
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,March 2017,NL,SC,0.809523810,21
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,April 2017,NL,SC,0.851851852,27
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,May 2017,NL,SC,0.941176471,34
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,June 2017,NL,SC,0.961538462,26
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,July 2017,NL,SC,0.882352941,34
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,August 2017,NL,SC,0.938775510,49
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,September 2017,NL,SC,0.972972973,37
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,October 2017,NL,SC,1,9
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,November 2017,NL,SC,0.888888889,27
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,December 2017,NL,SC,0.825,40
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,January 2018,NL,SC,1,1
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,January 2017,NL,SC,0.923076923,39
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,February 2017,NL,SC,0.857142857,28
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,March 2017,NL,SC,0.777777778,45
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,April 2017,NL,SC,1,18
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,May 2017,NL,SC,0.7,20
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,June 2017,NL,SC,0.902439024,41
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,July 2017,NL,SC,0.928571429,42
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,August 2017,NL,SC,0.8,30
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,September 2017,NL,SC,0.952380952,21
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,October 2017,NL,SC,0.75,12
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,November 2017,NL,SC,0.777777778,27
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,December 2017,NL,SC,0.884615385,26
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,January 2018,NL,SC,1,2
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,January 2017,NL,SC,0.666666667,12
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,February 2017,NL,SC,1,9
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,March 2017,NL,SC,0.857142857,14
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,April 2017,NL,SC,0.842105263,19
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,May 2017,NL,SC,0.833333333,18
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,June 2017,NL,SC,0.933333333,15
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,July 2017,NL,SC,0.833333333,36
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,August 2017,NL,SC,0.869565217,23
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,September 2017,NL,SC,0.714285714,21
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,October 2017,NL,SC,0.833333333,6
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,November 2017,NL,SC,0.785714286,14
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,December 2017,NL,SC,0.95,20
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,January 2018,NL,SC,0.333333333,6
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.826086957,23
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.769230769,26
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.742857143,35
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.916666667,60
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.847058824,85
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.8625,80
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.831325301,83
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.876543210,81
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.849056604,53
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.9,20
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.892307692,65
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.888888889,63
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,0.769230769,13
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,1,25
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,1,19
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.971428571,35
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.916666667,36
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,1,48
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.969230769,65
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.982758621,58
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.882352941,51
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,1,36
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,1,11
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.944444444,36
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.905660377,53
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,1,10
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,January 2017,NL,SC,0.943396226,53
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,February 2017,NL,SC,0.972972973,37
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,March 2017,NL,SC,0.921875,64
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,April 2017,NL,SC,0.934426230,61
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,May 2017,NL,SC,0.923913043,92
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,June 2017,NL,SC,0.902173913,92
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,July 2017,NL,SC,0.905263158,95
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,August 2017,NL,SC,0.925925926,108
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,September 2017,NL,SC,0.946666667,75
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,October 2017,NL,SC,0.925925926,27
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,November 2017,NL,SC,0.954545455,88
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,December 2017,NL,SC,0.956521739,92
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,January 2018,NL,SC,1,13
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.970588235,34
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.931034483,29
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.964285714,28
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.966666667,30
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,1,27
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,1,34
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.838709677,31
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.970588235,34
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.928571429,28
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,1,5
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,1,27
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.965517241,29
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,1,5
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.902439024,82
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.936363636,110
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.884955752,113
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.892857143,84
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.916030534,131
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.896551724,174
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.923469388,196
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.914634146,164
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.881481481,135
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.951612903,62
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.941176471,136
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.931937173,191
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,0.904761905,42
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.9,40
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.901960784,51
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.895833333,48
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.878048780,41
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.878787879,66
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.934426230,61
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.926829268,82
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.842105263,76
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.890410959,73
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.964285714,28
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.903225806,62
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.934426230,61
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,1,11
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.920289855,138
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.975609756,123
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.940828402,169
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.906666667,150
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.952380952,147
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.948863636,176
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.884393064,173
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.878980892,157
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.879699248,133
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.979166667,48
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.928571429,140
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.947643979,191
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,0.909090909,22
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.871794872,39
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.896551724,29
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.933333333,30
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.878787879,33
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.944444444,36
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.918918919,37
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.914893617,47
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.969696970,33
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.774193548,31
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,1,8
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.947368421,38
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,1,27
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,1,6
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.978260870,46
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.928571429,42
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,1,44
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.976744186,43
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.976744186,43
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.944444444,54
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.968253968,63
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.931034483,58
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.921875,64
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.9375,16
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.946428571,56
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,1,38
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,1,9
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.947368421,57
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.911764706,68
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.935483871,93
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.928571429,56
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.961038961,77
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.960396040,101
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.932584270,89
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.942028986,69
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.885245902,61
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.928571429,28
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.939024390,82
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.926470588,68
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,1,15
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.934210526,76
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.908045977,87
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.923809524,105
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.869565217,69
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.934782609,92
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.954198473,131
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.885714286,105
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.912280702,114
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.845238095,84
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.956521739,23
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.942307692,104
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.921739130,115
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,0.944444444,18
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,January 2017,NL,SC,1,13
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,February 2017,NL,SC,0.947368421,19
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,March 2017,NL,SC,1,14
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,April 2017,NL,SC,1,9
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,May 2017,NL,SC,1,15
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,June 2017,NL,SC,1,14
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,July 2017,NL,SC,0.904761905,21
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,August 2017,NL,SC,0.916666667,12
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,September 2017,NL,SC,0.916666667,12
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,October 2017,NL,SC,1,3
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,November 2017,NL,SC,1,21
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,December 2017,NL,SC,0.875,8
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,January 2018,NL,SC,1,4
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,January 2017,NL,SC,0.85,20
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,February 2017,NL,SC,0.966666667,30
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,March 2017,NL,SC,0.95,20
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,April 2017,NL,SC,0.952380952,21
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,May 2017,NL,SC,0.761904762,21
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,June 2017,NL,SC,0.861111111,36
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,July 2017,NL,SC,0.952380952,42
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,August 2017,NL,SC,0.926829268,41
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,September 2017,NL,SC,0.9375,32
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,0.888888889,9
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,0.975,40
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,0.941176471,34
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,0.571428571,7
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,January 2017,NL,SC,0.916666667,12
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,February 2017,NL,SC,1,7
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,March 2017,NL,SC,0.928571429,14
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,April 2017,NL,SC,0.714285714,7
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,May 2017,NL,SC,0.857142857,14
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,June 2017,NL,SC,0.846153846,13
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,July 2017,NL,SC,0.833333333,18
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,August 2017,NL,SC,0.866666667,15
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,September 2017,NL,SC,1,4
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,October 2017,NL,SC,1,1
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,November 2017,NL,SC,1,12
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,December 2017,NL,SC,0.923076923,13
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,January 2018,NL,SC,0.666666667,3
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,January 2017,NL,SC,0.8,30
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,February 2017,NL,SC,0.909090909,22
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,March 2017,NL,SC,0.875,24
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,April 2017,NL,SC,0.92,25
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,May 2017,NL,SC,1,24
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,June 2017,NL,SC,1,32
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,July 2017,NL,SC,0.901960784,51
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,August 2017,NL,SC,0.931818182,44
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,September 2017,NL,SC,0.911764706,34
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,October 2017,NL,SC,1,9
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,November 2017,NL,SC,0.965517241,29
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,December 2017,NL,SC,0.891891892,37
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,January 2018,NL,SC,0.9,10
Non-Prog,TX081 AUTONATION HYUNDAI CORPUS CHRI,Non-Prog,SCE,January 2017,NL,SC,0.941176471,34
Non-Prog,TX081 AUTONATION HYUNDAI CORPUS CHRI,Non-Prog,SCE,February 2017,NL,SC,0.902439024,41
