CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RECO_BRAND_SCORE,Count of RECO_BRAND_SCORE
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,January 2018,NL,CE,4.645161290,31
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,February 2018,NL,CE,4.75,20
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,October 2017,NL,CE,4.3,10
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,November 2017,NL,CE,4.724137931,29
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,December 2017,NL,CE,4.684210526,19
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,January 2018,NL,CE,4.666666667,42
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,February 2018,NL,CE,4.692307692,39
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,October 2017,NL,CE,5,2
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,November 2017,NL,CE,5,1
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,December 2017,NL,CE,5,3
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,January 2018,NL,CE,4.4,5
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,February 2018,NL,CE,5,4
Non-Prog,KY031 DON FRANKLIN LEXINGTON HYUNDAI,Non-Prog,CE4,October 2017,NL,CE,4.785714286,28
Non-Prog,KY031 DON FRANKLIN LEXINGTON HYUNDAI,Non-Prog,CE4,November 2017,NL,CE,4.596491228,57
Non-Prog,KY031 DON FRANKLIN LEXINGTON HYUNDAI,Non-Prog,CE4,December 2017,NL,CE,4.806451613,62
Non-Prog,KY031 DON FRANKLIN LEXINGTON HYUNDAI,Non-Prog,CE4,January 2018,NL,CE,4.811764706,85
Non-Prog,KY031 DON FRANKLIN LEXINGTON HYUNDAI,Non-Prog,CE4,February 2018,NL,CE,4.612903226,93
Non-Prog,KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,October 2017,NL,CE,4.5,2
Non-Prog,KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,November 2017,NL,CE,4.615384615,13
Non-Prog,KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,December 2017,NL,CE,4.333333333,6
Non-Prog,KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,January 2018,NL,CE,4.666666667,12
Non-Prog,KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,February 2018,NL,CE,4.4,15
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.666666667,30
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.540540541,74
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.755102041,49
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.705882353,119
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.661538462,65
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.666666667,3
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,5,2
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,5,2
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.9,10
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.909090909,11
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.555555556,9
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.789473684,38
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.727272727,33
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.758620690,87
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.790697674,43
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.117647059,17
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.675,40
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.552631579,38
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.614457831,83
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.5,58
Non-Prog,OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.769230769,13
Non-Prog,OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.631578947,38
Non-Prog,OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.444444444,27
Non-Prog,OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.632911392,79
Non-Prog,OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.690476190,42
Non-Prog,OH047 PRESTON HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.307692308,13
Non-Prog,OH047 PRESTON HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.482758621,29
Non-Prog,OH047 PRESTON HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.548387097,31
Non-Prog,OH047 PRESTON HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.456140351,57
Non-Prog,OH047 PRESTON HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.717948718,39
Non-Prog,OH051 RICK CASE HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.947368421,19
Non-Prog,OH051 RICK CASE HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.777777778,54
Non-Prog,OH051 RICK CASE HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.509090909,55
Non-Prog,OH051 RICK CASE HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.670886076,79
Non-Prog,OH051 RICK CASE HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.683333333,60
Non-Prog,OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.64,25
Non-Prog,OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.578947368,57
Non-Prog,OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.611111111,36
Non-Prog,OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.642857143,112
Non-Prog,OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.580645161,62
Non-Prog,OH056 GRAHAM HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.666666667,6
Non-Prog,OH056 GRAHAM HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,3.833333333,6
Non-Prog,OH056 GRAHAM HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.214285714,14
Non-Prog,OH056 GRAHAM HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.625,24
Non-Prog,OH056 GRAHAM HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.777777778,9
Non-Prog,OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.5,12
Non-Prog,OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.735294118,68
Non-Prog,OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.5,4
Non-Prog,OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.575471698,106
Non-Prog,OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.606060606,66
Non-Prog,OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.653846154,26
Non-Prog,OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.649122807,57
Non-Prog,OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.566666667,60
Non-Prog,OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.677966102,118
Non-Prog,OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.484848485,66
Non-Prog,OH061 CLASSIC HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.681818182,22
Non-Prog,OH061 CLASSIC HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.769230769,65
Non-Prog,OH061 CLASSIC HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.642857143,42
Non-Prog,OH061 CLASSIC HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.704347826,115
Non-Prog,OH061 CLASSIC HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.691176471,68
Non-Prog,OH070 NORWALK HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.571428571,7
Non-Prog,OH070 NORWALK HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.75,8
Non-Prog,OH070 NORWALK HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.5,8
Non-Prog,OH073 HYUNDAI OF BEDFORD,Non-Prog,CE5,October 2017,NL,CE,5,10
Non-Prog,OH073 HYUNDAI OF BEDFORD,Non-Prog,CE5,November 2017,NL,CE,4.5,42
Non-Prog,OH073 HYUNDAI OF BEDFORD,Non-Prog,CE5,December 2017,NL,CE,4.5,26
Non-Prog,OH073 HYUNDAI OF BEDFORD,Non-Prog,CE5,January 2018,NL,CE,4.581818182,55
Non-Prog,OH073 HYUNDAI OF BEDFORD,Non-Prog,CE5,February 2018,NL,CE,4.318181818,44
Non-Prog,OH074 ELYRIA HYUNDAI,Non-Prog,CE5,October 2017,NL,CE,4.722222222,18
Non-Prog,OH074 ELYRIA HYUNDAI,Non-Prog,CE5,November 2017,NL,CE,4.6,20
Non-Prog,OH074 ELYRIA HYUNDAI,Non-Prog,CE5,December 2017,NL,CE,4.346153846,26
Non-Prog,OH074 ELYRIA HYUNDAI,Non-Prog,CE5,January 2018,NL,CE,4.491228070,57
Non-Prog,OH074 ELYRIA HYUNDAI,Non-Prog,CE5,February 2018,NL,CE,4.75,36
Non-Prog,OH076 KEN GANLEY HYUNDAI NORWALK,Non-Prog,CE5,February 2018,NL,CE,4.5,22
Non-Prog,WI010 KEN VANCE HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.666666667,6
Non-Prog,WI010 KEN VANCE HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.708333333,24
Non-Prog,WI010 KEN VANCE HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.739130435,23
Non-Prog,WI010 KEN VANCE HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.823529412,34
Non-Prog,WI010 KEN VANCE HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.888888889,27
Non-Prog,WI014 BOUCHER HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.707317073,41
Non-Prog,WI014 BOUCHER HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.730434783,115
Non-Prog,WI014 BOUCHER HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.651685393,89
Non-Prog,WI014 BOUCHER HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.635359116,181
Non-Prog,WI014 BOUCHER HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.638655462,119
Non-Prog,WI016 ZIMBRICK HYUNDAI WEST,Non-Prog,CE6,October 2017,NL,CE,4.740740741,27
Non-Prog,WI016 ZIMBRICK HYUNDAI WEST,Non-Prog,CE6,November 2017,NL,CE,4.469387755,49
Non-Prog,WI016 ZIMBRICK HYUNDAI WEST,Non-Prog,CE6,December 2017,NL,CE,4.627450980,51
Non-Prog,WI016 ZIMBRICK HYUNDAI WEST,Non-Prog,CE6,January 2018,NL,CE,4.493333333,75
Non-Prog,WI016 ZIMBRICK HYUNDAI WEST,Non-Prog,CE6,February 2018,NL,CE,4.625,40
Non-Prog,WI021 VAN HORN HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,5,7
Non-Prog,WI021 VAN HORN HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.3,20
Non-Prog,WI021 VAN HORN HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.75,12
Non-Prog,WI021 VAN HORN HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.523809524,42
Non-Prog,WI021 VAN HORN HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.588235294,17
Non-Prog,WI022 JOHN AMATO HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.555555556,27
Non-Prog,WI022 JOHN AMATO HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.666666667,75
Non-Prog,WI022 JOHN AMATO HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.366197183,71
Non-Prog,WI022 JOHN AMATO HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.495049505,101
Non-Prog,WI022 JOHN AMATO HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.602409639,83
Non-Prog,WI023 VAN HORN HYUNDAI FOND DU LAC,Non-Prog,CE6,October 2017,NL,CE,5,10
Non-Prog,WI023 VAN HORN HYUNDAI FOND DU LAC,Non-Prog,CE6,November 2017,NL,CE,4.85,20
Non-Prog,WI023 VAN HORN HYUNDAI FOND DU LAC,Non-Prog,CE6,December 2017,NL,CE,4.727272727,22
Non-Prog,WI023 VAN HORN HYUNDAI FOND DU LAC,Non-Prog,CE6,January 2018,NL,CE,4.714285714,49
Non-Prog,WI023 VAN HORN HYUNDAI FOND DU LAC,Non-Prog,CE6,February 2018,NL,CE,4.357142857,28
Non-Prog,WI025 DAHL HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,3.75,4
Non-Prog,WI025 DAHL HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.3,10
Non-Prog,WI025 DAHL HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.555555556,18
Non-Prog,WI025 DAHL HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.571428571,28
Non-Prog,WI025 DAHL HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.636363636,11
Non-Prog,WI026 ZIMBRICK EASTSIDE HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.857142857,7
Non-Prog,WI026 ZIMBRICK EASTSIDE HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.837837838,37
Non-Prog,WI026 ZIMBRICK EASTSIDE HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.621621622,37
Non-Prog,WI026 ZIMBRICK EASTSIDE HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.625,56
Non-Prog,WI026 ZIMBRICK EASTSIDE HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.8,45
Non-Prog,WI029 SCAFFIDI HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.777777778,9
Non-Prog,WI029 SCAFFIDI HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.708333333,24
Non-Prog,WI029 SCAFFIDI HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.75,16
Non-Prog,WI029 SCAFFIDI HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.771428571,35
Non-Prog,WI029 SCAFFIDI HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.486486486,37
Non-Prog,WI030 BROADWAY HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.928571429,28
Non-Prog,WI030 BROADWAY HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.741935484,62
Non-Prog,WI030 BROADWAY HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.697674419,43
Non-Prog,WI030 BROADWAY HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.780701754,114
Non-Prog,WI030 BROADWAY HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.782608696,69
Non-Prog,WI031 KOCOUREK HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.75,4
Non-Prog,WI031 KOCOUREK HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.85,20
Non-Prog,WI031 KOCOUREK HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.705882353,17
Non-Prog,WI031 KOCOUREK HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.739130435,23
Non-Prog,WI031 KOCOUREK HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.6,25
Non-Prog,WI032 BERGSTROM HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.666666667,9
Non-Prog,WI032 BERGSTROM HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.606060606,33
Non-Prog,WI032 BERGSTROM HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.526315789,19
Non-Prog,WI032 BERGSTROM HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.568965517,58
Non-Prog,WI032 BERGSTROM HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.709677419,31
Non-Prog,WI034 RACINE HYUNDAI,Non-Prog,CE6,October 2017,NL,CE,4.888888889,9
Non-Prog,WI034 RACINE HYUNDAI,Non-Prog,CE6,November 2017,NL,CE,4.564102564,39
Non-Prog,WI034 RACINE HYUNDAI,Non-Prog,CE6,December 2017,NL,CE,4.25,16
Non-Prog,WI034 RACINE HYUNDAI,Non-Prog,CE6,January 2018,NL,CE,4.68,50
Non-Prog,WI034 RACINE HYUNDAI,Non-Prog,CE6,February 2018,NL,CE,4.457142857,35
Non-Prog,WI036 HYUNDAI WEST ALLIS,Non-Prog,CE6,October 2017,NL,CE,4.179487179,39
Non-Prog,WI036 HYUNDAI WEST ALLIS,Non-Prog,CE6,November 2017,NL,CE,4.673469388,98
Non-Prog,WI036 HYUNDAI WEST ALLIS,Non-Prog,CE6,December 2017,NL,CE,4.632653061,98
Non-Prog,WI036 HYUNDAI WEST ALLIS,Non-Prog,CE6,January 2018,NL,CE,4.649122807,171
Non-Prog,WI036 HYUNDAI WEST ALLIS,Non-Prog,CE6,February 2018,NL,CE,4.618644068,118
Non-Prog,WI037 HYUNDAI GREENFIELD,Non-Prog,CE6,October 2017,NL,CE,4.5,22
Non-Prog,WI037 HYUNDAI GREENFIELD,Non-Prog,CE6,November 2017,NL,CE,4.625,40
Non-Prog,WI037 HYUNDAI GREENFIELD,Non-Prog,CE6,December 2017,NL,CE,4.530612245,49
Non-Prog,WI037 HYUNDAI GREENFIELD,Non-Prog,CE6,January 2018,NL,CE,4.592233010,103
Non-Prog,WI037 HYUNDAI GREENFIELD,Non-Prog,CE6,February 2018,NL,CE,4.628205128,78
Non-Prog,MN005 ADAMSON HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.857142857,7
Non-Prog,MN005 ADAMSON HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.52,25
Non-Prog,MN005 ADAMSON HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.629629630,27
Non-Prog,MN005 ADAMSON HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.6,50
Non-Prog,MN005 ADAMSON HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.466666667,30
Non-Prog,MN014 KOLAR HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4,3
Non-Prog,MN014 KOLAR HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.307692308,13
Non-Prog,MN014 KOLAR HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.5,12
Non-Prog,MN014 KOLAR HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.625,16
Non-Prog,MN014 KOLAR HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.428571429,14
Non-Prog,MN016 LUTHER BURNSVILLE HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.666666667,30
Non-Prog,MN016 LUTHER BURNSVILLE HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.746835443,79
Non-Prog,MN016 LUTHER BURNSVILLE HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.672131148,61
Non-Prog,MN016 LUTHER BURNSVILLE HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.635714286,140
Non-Prog,MN016 LUTHER BURNSVILLE HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.567567568,111
Non-Prog,MN017 BUERKLE HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.592592593,54
Non-Prog,MN017 BUERKLE HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.545454545,121
Non-Prog,MN017 BUERKLE HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.582278481,79
Non-Prog,MN017 BUERKLE HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.64,150
Non-Prog,MN017 BUERKLE HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.679389313,131
Non-Prog,MN020 WALSER HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.740740741,27
Non-Prog,MN020 WALSER HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.736263736,91
Non-Prog,MN020 WALSER HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.569230769,65
Non-Prog,MN020 WALSER HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.738805970,134
Non-Prog,MN020 WALSER HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.76,100
Non-Prog,MN021 LUTHER BLOOMINGTON HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.468085106,47
Non-Prog,MN021 LUTHER BLOOMINGTON HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.798319328,119
Non-Prog,MN021 LUTHER BLOOMINGTON HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.6,75
Non-Prog,MN021 LUTHER BLOOMINGTON HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.576687117,163
Non-Prog,MN021 LUTHER BLOOMINGTON HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.409448819,127
Non-Prog,MN024 DONDELINGER HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,5,3
Non-Prog,MN024 DONDELINGER HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.666666667,15
Non-Prog,MN024 DONDELINGER HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.727272727,11
Non-Prog,MN024 DONDELINGER HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.761904762,21
Non-Prog,MN024 DONDELINGER HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.583333333,12
Non-Prog,MN025 MORRIE'S 394 HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.535714286,28
Non-Prog,MN025 MORRIE'S 394 HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.597014925,67
Non-Prog,MN025 MORRIE'S 394 HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.459016393,61
Non-Prog,MN025 MORRIE'S 394 HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.625899281,139
Non-Prog,MN025 MORRIE'S 394 HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.583333333,108
Non-Prog,MN026 HYUNDAI OF MANKATO,Non-Prog,CE7,October 2017,NL,CE,4.666666667,3
Non-Prog,MN026 HYUNDAI OF MANKATO,Non-Prog,CE7,November 2017,NL,CE,4.818181818,11
Non-Prog,MN026 HYUNDAI OF MANKATO,Non-Prog,CE7,December 2017,NL,CE,4.75,16
Non-Prog,MN026 HYUNDAI OF MANKATO,Non-Prog,CE7,January 2018,NL,CE,4.347826087,23
Non-Prog,MN026 HYUNDAI OF MANKATO,Non-Prog,CE7,February 2018,NL,CE,4.7,10
Non-Prog,MN027 INVER GROVE HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.210526316,19
Non-Prog,MN027 INVER GROVE HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.528571429,70
Non-Prog,MN027 INVER GROVE HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.54,50
Non-Prog,MN027 INVER GROVE HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.311926606,109
Non-Prog,MN027 INVER GROVE HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.338461538,65
Non-Prog,MN028 ST. CLOUD HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.720930233,43
Non-Prog,MN028 ST. CLOUD HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.595505618,89
Non-Prog,MN028 ST. CLOUD HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.75,40
Non-Prog,ND002 DON BESSETTE HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.8,5
Non-Prog,ND002 DON BESSETTE HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.166666667,6
Non-Prog,ND002 DON BESSETTE HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,5,1
Non-Prog,ND002 DON BESSETTE HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.636363636,11
Non-Prog,ND002 DON BESSETTE HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.75,8
Non-Prog,ND006 GATEWAY HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,4.25,8
Non-Prog,ND006 GATEWAY HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.105263158,19
Non-Prog,ND006 GATEWAY HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.733333333,15
Non-Prog,ND006 GATEWAY HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.44,50
Non-Prog,ND006 GATEWAY HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.576923077,26
Non-Prog,ND010 EIDE HYUNDAI,Non-Prog,CE7,October 2017,NL,CE,5,3
Non-Prog,ND010 EIDE HYUNDAI,Non-Prog,CE7,November 2017,NL,CE,4.777777778,9
Non-Prog,ND010 EIDE HYUNDAI,Non-Prog,CE7,December 2017,NL,CE,4.785714286,14
Non-Prog,ND010 EIDE HYUNDAI,Non-Prog,CE7,January 2018,NL,CE,4.647058824,17
Non-Prog,ND010 EIDE HYUNDAI,Non-Prog,CE7,February 2018,NL,CE,4.75,16
Non-Prog,ND011 HYUNDAI OF BISMARCK,Non-Prog,CE7,October 2017,NL,CE,4.714285714,7
Non-Prog,ND011 HYUNDAI OF BISMARCK,Non-Prog,CE7,November 2017,NL,CE,4.833333333,12
Non-Prog,ND011 HYUNDAI OF BISMARCK,Non-Prog,CE7,December 2017,NL,CE,4.866666667,15
Non-Prog,ND011 HYUNDAI OF BISMARCK,Non-Prog,CE7,January 2018,NL,CE,4.555555556,27
Non-Prog,ND011 HYUNDAI OF BISMARCK,Non-Prog,CE7,February 2018,NL,CE,4.733333333,15
Non-Prog,OH022 TOM AHL HYUNDAI,Non-Prog,CE8,October 2017,NL,CE,4.75,4
Non-Prog,OH022 TOM AHL HYUNDAI,Non-Prog,CE8,November 2017,NL,CE,4.6,10
Non-Prog,OH022 TOM AHL HYUNDAI,Non-Prog,CE8,December 2017,NL,CE,4.571428571,7
